,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
3,125,146,304,23.44737664,7.161281493,53.69848481,12.61566261,142.2,0.856164384,0.952217962,3.274187261,2.290170266,7.498446313,0.856164384,0.411184211,4.256493414,Normal
4,1338,2603,4725,236.6047273,13.3566157,457.6040764,41.27462309,143.9768311,0.514022282,0.998405361,17.71442202,1.93404452,34.26048084,0.514022282,0.283174603,11.08681418,Normal
5,475,597,1218,81.55283557,9.163566687,180.491378,24.5924538,147.4294737,0.795644891,0.993667163,8.899682662,2.213183352,19.69662951,0.795644891,0.38998358,7.339299263,Normal
1,123,155,195,17.5994518,11.09685782,48.72792206,12.51433035,202.1707317,0.793548387,0.776170626,1.585985157,2.768718175,4.391145929,0.793548387,0.630769231,3.893769839,Normal
3,127,159,462,29.72478284,6.141616026,61.35533906,12.71618741,131.7244094,0.798742138,0.97842211,4.839896001,2.064113954,9.990096874,0.798742138,0.274891775,4.824979146,Normal
1,281,345,651,36.94731278,11.2266414,103.254834,18.9150816,170.8576512,0.814492754,0.952718154,3.29103883,2.794650713,9.197304011,0.814492754,0.431643625,5.45886273,Normal
2,20650,32964,53250,335.7860997,110.70666,1478.619408,162.1493034,163.0528329,0.626440966,0.944087851,3.033115621,4.403456275,13.35619201,0.626440966,0.387793427,9.118876101,Normal
4,112,122,141,47.46374981,3.061837924,84.41421356,11.94164264,135.8214286,0.918032787,0.997917127,15.50171857,1.77849862,27.56978509,0.918032787,0.794326241,7.068894631,Normal
5,166,246,648,58.30628297,4.398360597,102.1776695,14.53814859,135.2831325,0.674796748,0.997150687,13.25636716,1.752429829,23.23085324,0.674796748,0.25617284,7.028244958,Normal
1,77546,117949,196504,446.9675524,361.0772519,2271.977885,314.2206768,191.0644779,0.657453645,0.589404959,1.237872367,5.083093554,6.29222105,0.657453645,0.394628099,7.230516807,Normal
2,14048,23991,45687,255.1300793,103.5950185,893.7483041,133.7403048,158.9469675,0.585552916,0.91385182,2.462763973,3.503108322,8.627328969,0.585552916,0.307483529,6.682714725,Normal
3,18252,32307,57312,233.9797601,143.6515433,1074.435642,152.4439837,157.7208525,0.564954963,0.789346015,1.62880088,4.592002492,7.479457699,0.564954963,0.318467337,7.048068513,Normal
2,103,119,154,16.73740458,9.167615168,41.89949494,11.45179781,189.3106796,0.865546218,0.836653724,1.82570977,2.503344813,4.570381082,0.865546218,0.668831169,3.658770058,Normal
1,158,210,220,25.5242784,9.475514083,71.11269837,14.1835062,144.8670886,0.752380952,0.928538812,2.693709088,2.786080659,7.50489079,0.752380952,0.718181818,5.013760165,Normal
1,25317,33413,53482,339.3373381,109.2788571,1229.168614,179.5399832,173.3613777,0.757699099,0.946727406,3.105242378,3.622261615,11.24800027,0.757699099,0.473374219,6.846211037,Normal
1,146862,191376,215988,567.3439901,432.5835152,5043.135531,432.4239887,167.8628917,0.767400301,0.647022026,1.311524758,8.889026092,11.65817779,0.767400301,0.679954442,11.66247864,Normal
1,218,299,368,24.97283441,13.91672647,77.63351365,16.66031875,135.646789,0.72909699,0.830328256,1.794447456,3.108718553,5.578432099,0.72909699,0.592391304,4.659785616,Normal
2,678,1103,2992,77.69584149,15.34150982,206.5157646,29.38122549,136.5073746,0.614687217,0.980311751,5.0644195,2.658002805,13.46124124,0.614687217,0.226604278,7.028834271,Normal
3,103,136,228,19.56107242,8.549575453,48.28427125,11.45179781,133.184466,0.757352941,0.899427057,2.287958335,2.46838569,5.647563614,0.757352941,0.451754386,4.216304902,Normal
1,109490,193208,217088,660.9493086,346.1751935,6030.508294,373.3724652,164.5326149,0.566694961,0.851869235,1.909291368,9.124010292,17.42039409,0.566694961,0.50435768,16.15145426,Normal
2,1561,2654,5313,100.6094906,31.05839334,312.8416665,44.58168827,147.487508,0.588168802,0.95115867,3.239365589,3.109464768,10.07269317,0.588168802,0.293807642,7.017268268,Normal
4,1059,1389,2295,75.48506383,20.60456462,225.1604256,36.72003102,153.4069877,0.762419006,0.962024776,3.663511714,2.982847389,10.92769635,0.762419006,0.461437908,6.131814689,Normal
5,972,1448,1820,61.95258414,24.113499,182.9116882,35.17938086,148.7510288,0.671270718,0.921142684,2.569207568,2.952446468,7.585447812,0.671270718,0.534065934,5.199400438,Normal
6,920,1120,1554,39.26040696,33.56802099,142.6751442,34.22543471,136.1641304,0.821428571,0.518612333,1.169577646,3.634071963,4.250329332,0.821428571,0.592020592,4.168687569,Normal
7,131,227,340,23.71987325,14.84671716,75.87005769,12.91488987,132.8473282,0.577092511,0.779888146,1.597651049,3.198586134,5.110224493,0.577092511,0.385294118,5.874619021,Normal
8,112,126,176,17.68596883,9.245648533,45.10660172,11.94164264,146.9732143,0.888888889,0.852475343,1.912896512,2.550417348,4.878684449,0.888888889,0.636363636,3.777252683,Normal
9,123,168,285,21.17985854,10.49109495,55.21320344,12.51433035,135.5365854,0.732142857,0.868702857,2.018841565,2.606873097,5.262863763,0.732142857,0.431578947,4.411998238,Normal
10,188,255,260,20.72180964,15.2676586,72.59188309,15.47155566,131.9148936,0.737254902,0.676119739,1.35723559,3.503163302,4.754617913,0.737254902,0.723076923,4.691957597,Normal
12,133,151,221,15.92481566,11.52957435,48.28427125,13.01310338,133.0150376,0.880794702,0.689799456,1.381214534,3.032014453,4.187862431,0.880794702,0.601809955,3.710434771,Normal
1,149,271,432,30.99672973,13.93543989,75.89949494,13.77362306,174.6107383,0.549815498,0.893241205,2.224309385,2.448629116,5.446508725,0.549815498,0.344907407,5.510496012,Normal
2,261,388,660,32.53192094,13.02695894,104.9472222,18.22952334,135.5938697,0.672680412,0.91632464,2.497276693,3.225976798,8.05615667,0.672680412,0.395454545,5.756992116,Normal
4,346,419,700,32.62863549,15.05142039,95.49747468,20.98906578,134.3583815,0.825775656,0.887246918,2.167811052,2.92679952,6.344748348,0.825775656,0.494285714,4.549867806,Normal
1,124404,182943,205824,635.2675434,380.2913037,4938.017782,397.9900656,168.4372207,0.680015087,0.801024382,1.670476125,7.773130917,12.98482961,0.680015087,0.60441931,12.40738955,Normal
2,731,988,1224,40.07175249,29.9365406,155.8111832,30.50800071,135.745554,0.739878543,0.664741549,1.33855655,3.888304691,5.204715711,0.739878543,0.597222222,5.107223665,Normal
4,403,476,595,36.87028987,14.99540603,96.66904756,22.65205369,135.6253102,0.846638655,0.913558642,2.45877236,2.62186839,6.44657753,0.846638655,0.677310924,4.267562176,Normal
6,161,330,336,27.17225788,18.08253078,113.3198052,14.31752656,166.5341615,0.487878788,0.746417762,1.502680029,4.170422851,6.266811131,0.487878788,0.479166667,7.914761304,Normal
7,144,185,276,21.95010116,10.6739054,62.76955262,13.54055001,134.3263889,0.778378378,0.873802786,2.056426428,2.859647533,5.880654759,0.778378378,0.52173913,4.635672303,Normal
1,93074,167725,216062,566.9835694,344.6820592,3478.236903,344.2462743,177.7942282,0.554920256,0.793996382,1.644946565,6.134634389,10.09114577,0.554920256,0.4307745,10.10392025,Normal
2,1171,2041,3135,96.08503623,21.00308805,266.9655121,38.61299661,135.2032451,0.573738364,0.975817119,4.57480519,2.778429635,12.71077431,0.573738364,0.373524721,6.913877077,Normal
3,7284,11636,16290,150.4972882,84.01178866,857.1269837,96.30304691,142.9737781,0.625988312,0.829687643,1.791382979,5.695298526,10.20246084,0.625988312,0.447145488,8.900310128,Normal
4,5209,13134,29348,339.7452373,48.39148232,824.6833329,81.43896358,143.4770589,0.396604233,0.989804213,7.020765247,2.427358039,17.04191096,0.396604233,0.1774908,10.12639769,Normal
2,37276,65023,103586,336.2020749,247.1455926,1866.456024,217.856093,159.5453107,0.573274072,0.677947575,1.36034016,5.55158984,7.552050609,0.573274072,0.359855579,8.56738041,Normal
3,2270,3617,6656,189.4931514,19.64686771,472.4863274,53.76108041,140.9555066,0.627591927,0.994610587,9.644954816,2.493421657,24.04893922,0.627591927,0.341045673,8.788631549,Normal
4,2115,3070,8208,209.239949,15.65025051,499.2081528,51.89317525,142.0463357,0.688925081,0.997198878,13.36975078,2.385816643,31.89777393,0.688925081,0.257675439,9.619919198,Normal
5,142,165,273,22.33132983,8.959521475,52.28427125,13.44618962,134.4859155,0.860606061,0.915986716,2.492469034,2.341296808,5.835609792,0.860606061,0.52014652,3.888407996,Normal
1,418,473,1066,44.48023632,12.83802957,104.2253967,23.06976657,199.2344498,0.88372093,0.957442755,3.464724557,2.34318442,8.118488601,0.88372093,0.392120075,4.517834908,Normal
3,330,391,578,30.30559124,15.30150521,83.35533906,20.49802551,140.2181818,0.84398977,0.863173748,1.98056275,2.750493742,5.44752545,0.84398977,0.570934256,4.066505773,Normal
2,122,184,264,26.66590657,10.01839745,60.48528137,12.46335526,181.7131148,0.663043478,0.926741091,2.66169382,2.268262705,6.037420824,0.663043478,0.462121212,4.853049607,Normal
3,117,177,342,26.14307012,7.821005455,59.6629509,12.20528684,163.7948718,0.661016949,0.954202428,3.342673812,2.282170787,7.628552524,0.661016949,0.342105263,4.888287486,Normal
1,136898,224070,245760,654.9621381,411.3964952,2829.786976,417.4972421,185.020256,0.61096086,0.778114419,1.592045984,4.320535206,6.878490725,0.61096086,0.557039388,6.77797765,Normal
2,434,543,693,33.78560831,18.84379352,106.6690476,23.50714705,152.516129,0.799263352,0.830011574,1.792930297,3.157233298,5.660699234,0.799263352,0.626262626,4.537728348,Normal
1,142,229,336,24.63722639,13.02161745,67.45584412,13.44618962,190.1619718,0.620087336,0.848911991,1.892025048,2.737964211,5.180296869,0.620087336,0.422619048,5.016725631,Normal
2,131,164,204,19.08990458,9.674619832,55.83452378,12.91488987,180.3282443,0.798780488,0.862068092,1.973194287,2.924819426,5.771236984,0.798780488,0.642156863,4.323267511,Normal
3,220,320,520,25.40198451,15.39599635,83.59797975,16.73656774,138.2590909,0.6875,0.795392846,1.649908452,3.291001918,5.42985188,0.6875,0.423076923,4.994929727,Normal
4,102,128,180,14.9404971,10.01108194,44.42031022,11.39607097,137.5196078,0.796875,0.742303773,1.492395847,2.973148076,4.43711384,0.796875,0.566666667,3.897861845,Normal
1,148,164,182,15.71742454,12.59020782,48.38477631,13.72732504,145.2027027,0.902439024,0.598617459,1.248384837,3.078416327,3.843048265,0.902439024,0.813186813,3.524705373,Normal
2,138795,205901,219136,584.3336444,440.7264296,3090.684558,420.3799265,175.7267841,0.67408609,0.656601539,1.325842076,5.289246286,7.012705277,0.67408609,0.633373795,7.352122125,Normal
1,132,191,308,24.86360381,9.920367644,61.11269837,12.96408963,135.2575758,0.691099476,0.916954606,2.506318788,2.457917961,6.160325964,0.691099476,0.428571429,4.713998447,Normal
2,106,198,323,19.42959897,12.67020583,59.45584412,11.61737456,132.2358491,0.535353535,0.758125688,1.53348724,3.06006543,4.692571291,0.535353535,0.328173375,5.117838269,Normal
1,5506,13958,25415,230.7420934,68.51757754,1024.394011,83.72847146,133.7942245,0.394469122,0.954894764,3.367633558,4.439562785,14.95082062,0.394469122,0.216643714,12.2347153,Normal
2,170,215,258,89.04269098,2.634745109,149.4497475,14.71226436,131.3882353,0.790697674,0.999562129,33.79556173,1.678405558,56.72265866,0.790697674,0.658914729,10.15817442,Normal
3,1665,4812,6601,180.7958478,26.95743,514.5340546,46.04284789,132.5117117,0.346009975,0.988821481,6.706716767,2.845939555,19.08691053,0.346009975,0.25223451,11.17511358,Normal
4,3470,5548,16038,223.2301273,24.3947133,672.6000718,66.46909974,134.3458213,0.625450613,0.994010945,9.150758384,3.013034486,27.57155058,0.625450613,0.216361142,10.11898874,Normal
5,59024,94255,156176,391.3384007,293.8355156,2809.998267,274.1380873,140.5223977,0.626216116,0.660475448,1.331828115,7.180481808,9.563167548,0.626216116,0.377932589,10.2503023,Normal
6,210,314,500,51.92562727,6.276001111,111.6335137,16.35176762,129.5714286,0.668789809,0.99266893,8.273680382,2.149873185,17.78736359,0.668789809,0.42,6.826999761,Normal
1,164,249,299,24.37043602,13.70774209,78.3492424,14.45030399,139.1829268,0.658634538,0.82681482,1.777859247,3.214929857,5.715692774,0.658634538,0.548494983,5.421978837,Normal
2,304,533,608,47.66589617,14.99201938,115.5979797,19.67396304,169.4177632,0.570356473,0.949249861,3.179417992,2.425171643,7.710634357,0.570356473,0.5,5.875683487,Normal
1,193,282,294,22.18897577,15.80355287,77.45584412,15.67594438,141.2176166,0.684397163,0.701950805,1.404049833,3.490735441,4.901166514,0.684397163,0.656462585,4.94106398,Normal
2,398,566,1369,49.37948203,12.42290451,120.2964646,22.51109368,144.138191,0.703180212,0.967836431,3.974874153,2.436162949,9.683441139,0.703180212,0.290723156,5.343874725,Normal
3,2568,3739,5610,81.19406559,51.42402059,366.155375,57.18110834,140.5560748,0.686814656,0.773867905,1.578913213,4.509632228,7.120317913,0.686814656,0.457754011,6.40343263,Normal
5,361,592,990,35.47746035,18.67654208,133.2609307,21.43920417,139.8088643,0.609797297,0.850215986,1.899573282,3.756213927,7.135203618,0.609797297,0.364646465,6.215759203,Normal
6,357,441,665,32.25184205,15.450898,95.254834,21.32009656,136.5770308,0.80952381,0.877776564,2.087376544,2.953469567,6.165003097,0.80952381,0.536842105,4.467842522,Normal
7,225,266,357,22.3970037,14.22027428,64.49137803,16.92568751,139.4,0.845864662,0.772579037,1.575005042,2.879464544,4.535171175,0.845864662,0.630252101,3.810266378,Normal
1,112,132,190,20.56930273,7.560265308,48.97056275,11.94164264,134.9553571,0.848484848,0.930003415,2.72071176,2.380759493,6.477360351,0.848484848,0.589473684,4.100822995,Normal
1,973,1905,2652,151.9486084,14.63095475,377.1665222,35.19747259,135.3679342,0.510761155,0.995353435,10.38541989,2.482197937,25.77866782,0.510761155,0.366892911,10.71572742,Normal
1,132096,226297,237568,628.9236888,516.3198002,4650.642061,410.1095596,178.8506314,0.583728463,0.570988889,1.218089426,7.394604693,9.007289784,0.583728463,0.556034483,11.33999916,Normal
2,141,223,360,28.30337767,9.423845204,68.627417,13.39876023,133.8014184,0.632286996,0.942941543,3.003378881,2.424707673,7.282315818,0.632286996,0.391666667,5.121922909,Normal
2,167947,244546,247808,611.3413526,477.9830598,3395.275395,462.4248715,196.5972003,0.686770587,0.623454636,1.279002132,5.553812745,7.103338342,0.686770587,0.67773034,7.342328677,Normal
3,201,274,350,27.61210643,12.47014437,95.59797975,15.9975357,131.278607,0.733576642,0.892211032,2.214257157,3.462176273,7.666148592,0.733576642,0.574285714,5.975794118,Normal
1,17209,30319,42828,320.3528775,99.56261206,1294.849855,148.0242525,162.551107,0.567597876,0.950478459,3.217602179,4.04194857,13.00538253,0.567597876,0.401816569,8.747552062,Normal
2,103,147,288,18.41993687,10.04323374,50.3137085,11.45179781,156.8446602,0.700680272,0.838281849,1.834064341,2.73148105,5.00971199,0.700680272,0.357638889,4.393520505,Normal
3,15828,25138,43092,317.1840319,94.27413086,1062.234631,141.960683,156.5170584,0.629644363,0.954808344,3.364486408,3.348953682,11.26750914,0.629644363,0.367307157,7.482597358,Normal
4,110,119,143,13.74815408,10.29083656,38.38477631,11.83454055,175.0272727,0.924369748,0.663106609,1.335960784,2.791994917,3.729995717,0.924369748,0.769230769,3.243453023,Normal
1,326,468,793,59.7471548,8.633597195,126.9411255,20.3734163,132.1779141,0.696581197,0.989504475,6.920308355,2.124638837,14.7031559,0.696581197,0.4110971,6.230723589,Normal
2,142,191,341,33.78774133,6.639416445,70.04163056,13.44618962,132.2042254,0.743455497,0.980503082,5.088962503,2.072989428,10.54936547,0.743455497,0.416422287,5.209031891,Normal
3,103447,174896,189952,593.6949274,271.2863633,3304.777921,362.9225967,137.9659536,0.591477221,0.889494574,2.188443681,5.566458072,12.18187999,0.591477221,0.544595477,9.106013103,Normal
4,108,136,175,33.05583467,4.807158867,66.97056275,11.72646029,130.1111111,0.794117647,0.989369216,6.876376584,2.025983111,13.93142282,0.794117647,0.617142857,5.711063792,Normal
2,136185,206063,217088,649.0698396,399.027242,3130.280446,416.4086063,162.0386533,0.660890116,0.788708148,1.626630393,4.822717457,7.844778794,0.660890116,0.627326246,7.51732889,Normal
1,135224,223545,227328,597.3925375,452.0728384,4338.196318,414.9367954,187.4751228,0.604907289,0.653712078,1.321451958,7.261885688,9.596233063,0.604907289,0.594840935,10.45507741,Normal
2,404,708,1273,57.29940755,15.36677779,151.8111832,22.68014057,133.3094059,0.570621469,0.96336774,3.728784807,2.649437223,9.879181263,0.570621469,0.317360566,6.693573293,Normal
3,341,555,1281,64.64511813,9.935903171,143.1898628,20.8368588,133.6158358,0.614414414,0.988117683,6.506214586,2.215014327,14.41135852,0.614414414,0.266198283,6.871950527,Normal
1,7081,30720,53248,538.2107749,33.00571495,1214.545202,94.95161513,152.6562632,0.230501302,0.998117858,16.30659344,2.25663487,36.79802736,0.230501302,0.13298152,12.79120108,Normal
2,68267,91029,137522,362.53526,310.4587822,2048.208332,294.822394,145.3275082,0.749947819,0.516388021,1.167740392,5.649680344,6.597359938,0.749947819,0.496407847,6.947261721,Normal
3,4931,10046,20910,220.9614743,53.72149417,843.4589822,79.23600315,136.705942,0.490842126,0.969994699,4.113092491,3.817221916,15.7005868,0.490842126,0.235820182,10.64489561,Normal
4,4809,11983,23940,221.9198348,60.21614332,879.6305551,78.24965796,136.9737991,0.401318535,0.962483033,3.685387715,3.963731119,14.60788597,0.401318535,0.200877193,11.24133419,Normal
1,73680,110959,160225,468.4159304,285.9721942,1979.48041,306.2879195,183.3125271,0.664029056,0.792009232,1.637977188,4.225903266,6.921933147,0.664029056,0.459853331,6.462809285,Normal
2,17294,40339,71040,235.875189,151.5342371,1379.028571,148.3893685,158.944952,0.428716627,0.766341032,1.556580173,5.846433346,9.100442228,0.428716627,0.243440315,9.293311135,Normal
3,142,162,234,18.93247951,10.7344838,49.11269837,13.44618962,191.2605634,0.87654321,0.823726229,1.763706561,2.594097532,4.575226836,0.87654321,0.606837607,3.652536499,Normal
4,17673,27086,51040,244.6360213,121.3260031,1020.849855,150.0065414,166.9241781,0.652477295,0.868353955,2.01635276,4.172933527,8.414106036,0.652477295,0.346257837,6.805368922,Normal
1,462,478,588,28.13664862,20.92723617,78.76955262,24.25359086,150.6363636,0.966527197,0.668434004,1.344499025,2.799535712,3.763973034,0.966527197,0.785714286,3.247748058,Normal
3,137,177,187,18.38731173,12.03321835,57.38477631,13.20733954,159.0510949,0.774011299,0.756122125,1.528046048,3.120889945,4.768863546,0.774011299,0.732620321,4.344915655,Normal
1,120,185,264,25.76387167,10.19191536,60.38477631,12.36077446,192.075,0.648648649,0.918427461,2.527873395,2.34377725,5.924772154,0.648648649,0.454545455,4.8851936,Normal
1,140,197,320,25.09489142,9.925430955,62.87005769,13.35116236,179.9,0.710659898,0.918459089,2.528342753,2.505293075,6.334239588,0.710659898,0.4375,4.708957618,Normal
2,138431,222813,233984,590.9460596,485.2652869,4217.08362,419.8283261,186.5613699,0.621287806,0.570688252,1.217779379,7.136156594,8.690264344,0.621287806,0.591625923,10.04478106,Normal
1,865,999,1058,52.77073541,25.75514353,189.6984848,33.18662692,206.6647399,0.865865866,0.872811581,2.048939675,3.594766746,7.365460207,0.865865866,0.81758034,5.716112254,Normal
2,202,212,270,27.02282124,9.789623759,61.79898987,16.03728119,204.5643564,0.952830189,0.932072245,2.760353401,2.286918502,6.312703266,0.952830189,0.748148148,3.853458023,Normal
1,106,154,210,16.65741676,11.43956649,52.6629509,11.61737456,135.7169811,0.688311688,0.72688884,1.456123078,3.161531686,4.603579249,0.688311688,0.504761905,4.533119821,Normal
2,183,263,280,19.89080705,15.66772466,73.28427125,15.26443044,137.1147541,0.69581749,0.616075988,1.269540248,3.684328698,4.677403569,0.69581749,0.653571429,4.800983013,Normal
3,105,126,165,15.91014835,9.581362554,43.21320344,11.56244577,133.2,0.833333333,0.798332405,1.660530875,2.716077971,4.51013133,0.833333333,0.636363636,3.737375664,Normal
2,147,207,306,33.19457818,6.948860985,71.07716447,13.68087033,137.952381,0.710144928,0.977843507,4.776981185,2.141228127,10.22860647,0.710144928,0.480392157,5.195368623,Normal
3,102,144,240,41.96429208,3.708231083,75.65685425,11.39607097,133.4705882,0.708333333,0.996088043,11.31652563,1.802886466,20.4024109,0.708333333,0.425,6.638854255,Normal
1,514,814,875,38.8288922,28.68730399,173.0538239,25.58212513,193.6167315,0.631449631,0.673910106,1.35352183,4.456831346,6.03241852,0.631449631,0.587428571,6.764638317,Normal
2,107,131,210,15.21865643,10.62237289,45.45584412,11.67204486,132.7476636,0.816793893,0.716113726,1.43269838,2.98685001,4.279255172,0.816793893,0.50952381,3.894419929,Normal
1,101,126,170,15.68242578,9.335019673,45.42031022,11.34007028,136.5643564,0.801587302,0.803537931,1.679956371,2.896255392,4.865582699,0.801587302,0.594117647,4.005293537,Normal
3,247,316,483,28.91851193,13.09636764,80.39087297,17.73387063,135.9149798,0.78164557,0.891575838,2.208132265,2.779910431,6.138409917,0.78164557,0.511387164,4.533182554,Normal
1,120909,218762,224768,617.2335822,511.2590745,4482.876513,392.3596821,183.0797046,0.552696538,0.560274073,1.207281421,7.262852577,8.768306983,0.552696538,0.537927997,11.425426,Normal
2,137,174,250,24.97558696,8.224104902,60.59188309,13.20733954,131.9927007,0.787356322,0.944230318,3.036876019,2.426044409,7.367596087,0.787356322,0.548,4.587743271,Normal
1,121324,238638,257024,539.7162702,482.7050987,5069.880697,393.0324599,180.3636543,0.508401847,0.447331448,1.118107664,9.393603598,10.50306017,0.508401847,0.47203374,12.89939436,Normal
3,152,187,204,18.93688712,12.1979398,62.6629509,13.91159268,150.2039474,0.812834225,0.76491058,1.552466025,3.309041792,5.137174958,0.812834225,0.745098039,4.504369295,Normal
1,19497,26771,43507,253.3302563,116.824659,1104.601118,157.5574543,170.8342309,0.728288073,0.887319299,2.168465617,4.360320531,9.455205151,0.728288073,0.448134783,7.010782973,Normal
2,19324,26064,42090,256.5502586,110.2630719,1013.174711,156.8568805,171.6881081,0.74140577,0.902928252,2.326710603,3.949225062,9.188703825,0.74140577,0.459111428,6.459230272,Normal
1,10721,24733,48438,256.3117153,95.36715214,1114.489465,116.8349312,148.2345863,0.433469454,0.928202715,2.687631009,4.348179966,11.68630331,0.433469454,0.221334489,9.539009041,Normal
2,11025,27323,50880,278.6001922,98.93480172,1246.246825,118.4798125,147.7950113,0.403506204,0.93482304,2.815997883,4.47324467,12.59664752,0.403506204,0.216686321,10.51864278,Normal
2,177,215,248,70.37550417,3.42170833,123.0710678,15.01210843,131.9265537,0.823255814,0.998817313,20.56735916,1.748777068,35.96772605,0.823255814,0.713709677,8.198120098,Normal
2,513,1014,1472,50.53902134,25.42472486,199.9594155,25.55722768,132.5906433,0.50591716,0.864244984,1.987790295,3.956535172,7.864762217,0.50591716,0.348505435,7.823986936,Normal
3,125456,173150,216618,576.314978,374.0793976,3285.070381,399.6692887,187.9407521,0.724550967,0.760712942,1.540622076,5.700130148,8.781746339,0.724550967,0.57915778,8.219471632,Normal
4,18686,31232,54943,289.6585795,110.1615096,1195.596067,154.2457589,152.2541475,0.598296619,0.924857006,2.629399147,4.127604538,10.85311985,0.598296619,0.34009792,7.751241109,Normal
5,215,259,456,25.3039313,13.56123686,71.59797975,16.5452864,134.5906977,0.83011583,0.844259888,1.865901434,2.829520002,5.279605429,0.83011583,0.471491228,4.327394402,Normal
1,1067,1178,1908,161.3156202,10.14750511,321.9350288,36.85846706,196.3514527,0.905772496,0.99801954,15.89707208,1.995684165,31.72553502,0.905772496,0.559224319,8.734357517,Normal
2,515,568,759,30.0516203,22.53288668,93.84062043,25.60699837,199.7456311,0.906690141,0.661657683,1.333678224,3.122647615,4.164607126,0.906690141,0.678524374,3.664647417,Normal
3,114,208,338,32.18924131,10.28557404,69.89949494,12.04779267,185.0438596,0.548076923,0.947574633,3.129552242,2.171517318,6.79587689,0.548076923,0.337278107,5.801850752,Normal
4,161,179,228,19.19189652,11.445361,52.97056275,14.31752656,132.6956522,0.899441341,0.802713946,1.676827539,2.760048372,4.628125121,0.899441341,0.706140351,3.699700681,Normal
5,173,265,380,24.86649153,13.1820683,84.01219331,14.84151075,133.5375723,0.652830189,0.847926556,1.886387703,3.378530229,6.373217876,0.652830189,0.455263158,5.660622745,Normal
6,305,368,504,26.93121595,16.76328426,80.18376618,19.70629496,143.652459,0.828804348,0.782661076,1.606559641,2.977354098,4.783296932,0.828804348,0.60515873,4.068941744,Normal
1,190,315,486,26.6453481,17.7627562,87.11269837,15.55363345,177.1736842,0.603174603,0.745383154,1.500068334,3.269339851,4.904233183,0.603174603,0.390946502,5.600794094,Normal
2,189,259,420,27.0414988,12.23201816,76.42640687,15.51264884,165.4497354,0.72972973,0.891844323,2.21071441,2.826263716,6.248061922,0.72972973,0.45,4.926715461,Normal
3,17955,27507,47680,250.7361227,124.6151884,1044.837662,151.198598,167.1866332,0.652742938,0.867752058,2.012083165,4.167080716,8.384512955,0.652742938,0.376572987,6.910366074,Normal
4,17782,27073,42959,254.9444323,117.2601811,1077.588924,150.4684206,171.096952,0.656816755,0.887947886,2.174177372,4.226759983,9.189725913,0.656816755,0.413929561,7.161562011,Normal
2,136678,215659,226304,588.6161437,422.6203137,4083.603389,417.1616407,186.7926513,0.633769052,0.696053753,1.392777689,6.937634031,9.66258189,0.633769052,0.603957508,9.789019389,Normal
1,114,151,195,17.83713881,11.6326072,59.49137803,12.04779267,134.3596491,0.754966887,0.758084304,1.533374118,3.33525341,5.114191256,0.754966887,0.584615385,4.93794836,Normal
1,159,220,280,38.05489968,7.158299189,76.59188309,14.22831992,172.0377358,0.722727273,0.982149013,5.31619295,2.012668112,10.69973203,0.722727273,0.567857143,5.383058825,Normal
2,211,262,299,24.62696901,13.82691609,79.21320344,16.39065416,156.1895735,0.805343511,0.827507788,1.781089062,3.216522642,5.728913295,0.805343511,0.705685619,4.832827454,Normal
3,119,141,160,16.88180088,10.29040564,50.87005769,12.30916349,155.7394958,0.843971631,0.792742892,1.640537941,3.013307529,4.943445328,0.843971631,0.74375,4.132698191,Normal
4,193,252,464,28.58607068,9.546430895,69.49137803,15.67594438,136.388601,0.765873016,0.942589395,2.994424932,2.430952431,7.279304569,0.765873016,0.415948276,4.43299468,Normal
5,127,159,234,18.73065124,10.47603176,51.79898987,12.71618741,139.4409449,0.798742138,0.828966098,1.787952887,2.765466573,4.944523943,0.798742138,0.542735043,4.073468581,Normal
1,2218,2580,3980,390.8519196,8.452613668,790.6335137,53.14174734,144.7551849,0.859689922,0.999766128,46.24036245,2.022846695,93.53716433,0.859689922,0.557286432,14.87782305,Normal
2,411,715,1800,56.47034824,16.84671395,144.3675324,22.87578311,131.5304136,0.574825175,0.954463257,3.352009681,2.556519251,8.569477278,0.574825175,0.228333333,6.310932906,Normal
3,463,749,1350,55.87224766,17.78824321,155.1248917,24.27982515,130.3974082,0.618157543,0.947965354,3.140964905,2.776421178,8.720641484,0.618157543,0.342962963,6.389044844,Normal
4,77134,139144,151690,396.9613139,323.7632715,2978.388094,313.3848418,139.3817772,0.554346576,0.578610376,1.226085071,7.502968148,9.199277238,0.554346576,0.508497594,9.503931579,Normal
6,369,464,1292,51.00631351,10.28531973,117.6751442,21.67545598,129.799458,0.795258621,0.979458062,4.959137376,2.307070167,11.44107789,0.795258621,0.285603715,5.428958187,Normal
7,229,331,690,32.63613849,11.56760177,101.5685425,17.07547527,129.8384279,0.6918429,0.935078192,2.821340079,3.112149512,8.780432151,0.6918429,0.331884058,5.948211741,Normal
8,315,448,812,59.41089164,8.689573375,131.254834,20.02674353,131.5206349,0.703125,0.989245845,6.837032047,2.209272246,15.10486515,0.703125,0.387931034,6.553977873,Normal
